,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3012,2,B3 SH,NOLAN,2966.0,68.313,0.473,4.295,14.406,3.09,1,0.192
3013,2,B3 SH,NOLAN,2966.5,76.813,0.462,5.523,17.231,3.201,1,0.154
3014,2,B3 SH,NOLAN,2967.0,89.875,0.467,6.978,20.171,3.08,1,0.115
3015,3,B3 SH,NOLAN,2967.5,92.75,0.471,8.101,20.61,3.143,1,0.077
3016,3,B3 SH,NOLAN,2968.0,84.875,0.467,5.888,17.256,3.512,1,0.038
3017,5,B3 LM,NOLAN,2968.5,58.375,0.462,3.841,13.151,4.285,2,1.0
3018,5,B3 LM,NOLAN,2969.0,37.969,0.467,3.483,12.337,4.543,2,0.917
3019,8,B3 LM,NOLAN,2969.5,21.266,0.48,3.206,13.2,4.551,2,0.833
3020,8,B3 LM,NOLAN,2970.0,17.641,0.513,1.941,14.221,4.719,2,0.75
3021,8,B3 LM,NOLAN,2970.5,15.586,0.548,1.257,13.538,4.656,2,0.667
3022,8,B3 LM,NOLAN,2971.0,15.0,0.574,1.316,12.112,4.336,2,0.583
3023,8,B3 LM,NOLAN,2971.5,13.617,0.596,1.367,11.133,4.441,2,0.5
3024,8,B3 LM,NOLAN,2972.0,16.25,0.624,0.521,9.831,4.547,2,0.417
3025,8,B3 LM,NOLAN,2972.5,18.781,0.626,-0.205,8.994,4.711,2,0.333
3026,8,B3 LM,NOLAN,2973.0,23.219,0.602,-0.073,7.641,4.582,2,0.25
3027,8,B3 LM,NOLAN,2973.5,28.328,0.565,2.51,8.281,3.936,2,0.167
3028,8,B3 LM,NOLAN,2974.0,45.063,0.533,4.381,11.293,3.328,2,0.083
3029,2,B4 SH,NOLAN,2974.5,65.125,0.523,5.516,14.943,2.809,1,1.0
3030,2,B4 SH,NOLAN,2975.0,83.938,0.526,3.957,16.355,2.709,1,0.958
3031,2,B4 SH,NOLAN,2975.5,82.563,0.515,2.854,14.334,2.936,1,0.917
3032,2,B4 SH,NOLAN,2976.0,75.5,0.493,1.497,11.491,3.275,1,0.875
3033,2,B4 SH,NOLAN,2976.5,66.0,0.473,1.604,9.773,3.52,1,0.833
3034,2,B4 SH,NOLAN,2977.0,67.313,0.473,1.75,9.236,3.4,1,0.792
3035,2,B4 SH,NOLAN,2977.5,71.5,0.507,1.75,9.236,3.4,1,0.75
3036,2,B4 SH,NOLAN,2978.0,81.25,0.564,2.996,10.481,3.316,1,0.708
3037,2,B4 SH,NOLAN,2978.5,90.375,0.614,4.566,11.596,3.147,1,0.667
3038,2,B4 SH,NOLAN,2979.0,92.813,0.646,5.413,12.898,3.184,1,0.625
3039,2,B4 SH,NOLAN,2979.5,87.125,0.66,4.698,12.294,3.109,1,0.583
3040,2,B4 SH,NOLAN,2980.0,77.563,0.658,2.914,10.856,3.238,1,0.542
3041,2,B4 SH,NOLAN,2980.5,73.375,0.655,1.93,8.959,3.336,1,0.5
3042,2,B4 SH,NOLAN,2981.0,73.438,0.663,1.241,8.036,3.371,1,0.458
3043,2,B4 SH,NOLAN,2981.5,75.25,0.664,1.355,7.922,3.289,1,0.417
3044,2,B4 SH,NOLAN,2982.0,76.938,0.651,1.622,8.534,3.127,1,0.375
3045,2,B4 SH,NOLAN,2982.5,80.188,0.611,1.913,9.171,3.106,1,0.333
3046,2,B4 SH,NOLAN,2983.0,88.5,0.564,1.97,9.456,3.275,1,0.292
3047,2,B4 SH,NOLAN,2983.5,98.5,0.526,1.98,10.032,3.277,1,0.25
3048,2,B4 SH,NOLAN,2984.0,107.125,0.519,4.313,13.167,3.26,1,0.208
3049,2,B4 SH,NOLAN,2984.5,108.75,0.535,6.545,20.311,2.822,1,0.167
3050,3,B4 SH,NOLAN,2985.0,94.563,0.549,9.423,25.587,2.816,1,0.125
3051,5,B4 LM,NOLAN,2985.5,66.813,0.567,6.296,23.489,3.065,1,0.083
3052,8,B4 LM,NOLAN,2986.0,38.781,0.588,1.993,17.245,4.199,1,0.042
3053,8,B4 LM,NOLAN,2986.5,21.016,0.611,-0.483,11.225,5.238,2,1.0
3054,8,B4 LM,NOLAN,2987.0,17.484,0.665,0.898,6.67,5.551,2,0.9
3055,8,B4 LM,NOLAN,2987.5,16.234,0.753,-0.429,6.483,5.336,2,0.8
3056,8,B4 LM,NOLAN,2988.0,16.672,0.832,-0.616,6.524,5.586,2,0.7
3057,8,B4 LM,NOLAN,2988.5,20.172,0.903,1.022,6.449,4.809,2,0.6
3058,4,B4 LM,NOLAN,2989.0,26.953,0.949,2.365,7.108,4.602,2,0.5
3059,5,B4 LM,NOLAN,2989.5,37.594,0.931,2.837,7.124,4.586,2,0.4
3060,5,B4 LM,NOLAN,2990.0,41.188,0.838,2.13,6.756,5.32,2,0.3
3061,5,B4 LM,NOLAN,2990.5,43.531,0.684,1.667,5.608,5.254,2,0.2
3062,6,B4 LM,NOLAN,2991.0,42.594,0.524,2.746,8.29,3.469,2,0.1
3063,6,B4 LM,NOLAN,2991.5,54.031,0.385,3.715,15.084,2.94,1,1.0
3064,3,B5 SH,NOLAN,2992.0,69.5,0.269,6.086,22.478,2.617,1,0.875
3065,3,B5 SH,NOLAN,2992.5,74.625,0.182,6.257,24.017,2.855,1,0.75
3066,3,B5 SH,NOLAN,2993.0,63.75,0.114,7.445,23.609,2.914,1,0.625
3067,3,B5 SH,NOLAN,2993.5,49.469,0.056,9.376,23.827,2.998,1,0.5
3068,3,B5 SH,NOLAN,2994.0,47.656,0.012,9.334,24.357,3.092,1,0.375
3069,3,B5 SH,NOLAN,2994.5,49.375,-0.013,8.292,23.544,3.191,1,0.25
3070,4,B5 LM,NOLAN,2995.0,48.031,-0.019,5.381,20.059,3.592,1,0.125
3071,8,B5 LM,NOLAN,2995.5,43.25,-0.012,3.818,17.813,4.191,2,1.0
3072,8,B5 LM,NOLAN,2996.0,35.844,0.014,2.117,17.024,4.93,2,0.972
3073,8,B5 LM,NOLAN,2996.5,28.859,0.046,1.619,17.326,5.102,2,0.944
3074,8,B5 LM,NOLAN,2997.0,22.609,0.077,1.674,17.955,5.156,2,0.917
3075,8,B5 LM,NOLAN,2997.5,22.188,0.098,1.674,17.955,5.156,2,0.889
3076,8,B5 LM,NOLAN,2998.0,22.266,0.102,0.886,17.962,5.254,2,0.861
3077,8,B5 LM,NOLAN,2998.5,30.328,0.098,0.404,18.053,5.102,2,0.833
3078,8,B5 LM,NOLAN,2999.0,35.313,0.1,0.103,17.524,4.805,2,0.806
3079,8,B5 LM,NOLAN,2999.5,46.313,0.118,0.657,17.166,4.613,2,0.778
3080,8,B5 LM,NOLAN,3000.0,56.594,0.152,0.772,17.392,5.074,2,0.75
3081,8,B5 LM,NOLAN,3000.5,64.938,0.192,0.79,16.153,6.371,2,0.722
3082,8,B5 LM,NOLAN,3001.0,65.0,0.225,1.096,13.26,8.063,2,0.694
3083,8,B5 LM,NOLAN,3001.5,66.438,0.249,2.656,9.112,7.172,2,0.667
3084,8,B5 LM,NOLAN,3002.0,80.5,0.265,4.468,7.153,6.094,2,0.639
3085,8,B5 LM,NOLAN,3002.5,93.313,0.282,5.942,8.17,5.77,2,0.611
3086,8,B5 LM,NOLAN,3003.0,103.125,0.295,5.154,11.154,5.332,2,0.583
3087,8,B5 LM,NOLAN,3003.5,114.25,0.281,4.109,14.104,5.07,2,0.556
3088,8,B5 LM,NOLAN,3004.0,131.625,0.252,2.51,15.703,5.094,2,0.528
3089,8,B5 LM,NOLAN,3004.5,141.75,0.22,1.815,16.154,5.465,2,0.5
3090,8,B5 LM,NOLAN,3005.0,129.5,0.192,1.351,15.69,5.82,2,0.472
3091,8,B5 LM,NOLAN,3005.5,120.25,0.176,1.303,15.982,5.324,2,0.444
3092,8,B5 LM,NOLAN,3006.0,106.625,0.172,2.035,16.374,5.129,2,0.417
3093,8,B5 LM,NOLAN,3006.5,105.0,0.18,2.762,16.867,4.633,2,0.389
3094,8,B5 LM,NOLAN,3007.0,97.438,0.194,2.51,16.387,4.77,2,0.361
3095,8,B5 LM,NOLAN,3007.5,97.688,0.215,1.906,15.672,4.754,2,0.333
3096,5,B5 LM,NOLAN,3008.0,105.875,0.243,1.906,15.672,4.754,2,0.306
3097,5,B5 LM,NOLAN,3008.5,135.625,0.279,1.313,15.191,5.074,2,0.278
3098,5,B5 LM,NOLAN,3009.0,164.25,0.323,1.41,14.264,4.984,2,0.25
3099,5,B5 LM,NOLAN,3009.5,168.375,0.376,1.364,13.528,4.836,2,0.222
3100,8,B5 LM,NOLAN,3010.0,137.875,0.434,0.981,12.349,4.977,2,0.194
3101,8,B5 LM,NOLAN,3010.5,98.188,0.484,0.99,12.242,5.039,2,0.167
3102,8,B5 LM,NOLAN,3011.0,79.188,0.519,0.655,11.796,5.141,2,0.139
3103,6,B5 LM,NOLAN,3011.5,76.188,0.529,-0.093,10.591,4.699,2,0.111
3104,6,B5 LM,NOLAN,3012.0,88.25,0.52,-0.871,9.123,4.574,2,0.083
3105,8,B5 LM,NOLAN,3012.5,102.75,0.512,0.179,8.805,4.602,2,0.056
3106,8,B5 LM,NOLAN,3013.0,107.563,0.517,3.99,11.586,4.754,2,0.028
3107,3,C SH,NOLAN,3013.5,110.938,0.517,8.549,14.888,3.9,1,1.0
3108,3,C SH,NOLAN,3014.0,104.0,0.501,9.149,16.974,3.231,1,0.974
3109,3,C SH,NOLAN,3014.5,98.563,0.474,5.552,18.862,2.744,1,0.947
3110,3,C SH,NOLAN,3015.0,91.125,0.447,3.698,17.347,2.805,1,0.921
3111,3,C SH,NOLAN,3015.5,93.125,0.425,3.835,16.233,3.076,1,0.895
3112,3,C SH,NOLAN,3016.0,101.938,0.422,6.177,15.259,3.545,1,0.868
3113,3,C SH,NOLAN,3016.5,107.313,0.426,6.533,16.416,3.492,1,0.842
3114,3,C SH,NOLAN,3017.0,112.563,0.424,7.422,17.188,3.381,1,0.816
3115,3,C SH,NOLAN,3017.5,110.375,0.427,6.891,16.546,3.289,1,0.789
3116,3,C SH,NOLAN,3018.0,113.5,0.434,8.294,16.803,3.184,1,0.763
3117,3,C SH,NOLAN,3018.5,107.938,0.438,7.729,18.296,3.16,1,0.737
3118,3,C SH,NOLAN,3019.0,103.5,0.448,7.826,19.762,3.15,1,0.711
3119,3,C SH,NOLAN,3019.5,100.25,0.467,5.943,19.253,3.211,1,0.684
3120,3,C SH,NOLAN,3020.0,94.5,0.483,5.733,18.242,3.299,1,0.658
3121,3,C SH,NOLAN,3020.5,94.0,0.502,5.628,16.54,3.625,1,0.632
3122,2,C SH,NOLAN,3021.0,91.188,0.526,6.157,16.841,3.656,1,0.605
3123,2,C SH,NOLAN,3021.5,89.938,0.545,6.614,16.725,3.83,1,0.579
3124,3,C SH,NOLAN,3022.0,86.5,0.562,7.713,17.14,3.617,1,0.553
3125,3,C SH,NOLAN,3022.5,77.938,0.576,7.04,15.665,3.609,1,0.526
3126,2,C SH,NOLAN,3023.0,76.813,0.582,6.162,14.443,3.682,1,0.5
3127,2,C SH,NOLAN,3023.5,77.688,0.585,4.795,13.076,3.836,1,0.474
3128,2,C SH,NOLAN,3024.0,77.563,0.593,4.761,13.159,4.262,1,0.447
3129,2,C SH,NOLAN,3024.5,78.563,0.595,4.461,12.97,4.102,1,0.421
3130,2,C SH,NOLAN,3025.0,76.0,0.593,4.411,13.265,3.957,1,0.395
3131,2,C SH,NOLAN,3025.5,80.688,0.591,4.974,12.799,3.75,1,0.368
3132,2,C SH,NOLAN,3026.0,82.125,0.585,6.129,13.158,3.871,1,0.342
3133,2,C SH,NOLAN,3026.5,84.5,0.57,6.155,13.523,3.973,1,0.316
3134,2,C SH,NOLAN,3027.0,86.688,0.557,5.999,13.484,3.674,1,0.289
3135,2,C SH,NOLAN,3027.5,87.25,0.546,5.884,13.598,3.596,1,0.263
3136,2,C SH,NOLAN,3028.0,87.375,0.531,6.392,13.188,3.467,1,0.237
3137,2,C SH,NOLAN,3028.5,87.0,0.518,5.941,13.883,3.676,1,0.211
3138,2,C SH,NOLAN,3029.0,97.375,0.519,7.357,15.299,3.641,1,0.184
3139,2,C SH,NOLAN,3029.5,100.563,0.515,6.842,17.865,3.365,1,0.158
3140,2,C SH,NOLAN,3030.0,102.625,0.516,6.555,18.152,3.242,1,0.132
3141,2,C SH,NOLAN,3030.5,93.75,0.53,3.788,17.209,3.176,1,0.105
3142,3,C SH,NOLAN,3031.0,94.938,0.562,6.043,16.955,3.318,1,0.079
3143,8,C LM,NOLAN,3031.5,81.125,0.597,5.83,19.023,3.131,1,0.053
3144,8,C LM,NOLAN,3032.0,58.188,0.643,6.517,15.26,3.334,1,0.026
3145,8,C LM,NOLAN,3032.5,32.969,0.69,2.971,11.14,3.518,2,1.0
3146,8,C LM,NOLAN,3033.0,20.969,0.734,2.578,6.748,4.121,2,0.991
3147,8,C LM,NOLAN,3033.5,14.461,0.782,1.403,6.947,4.0,2,0.982
3148,8,C LM,NOLAN,3034.0,13.609,0.859,0.948,7.059,4.305,2,0.973
3149,8,C LM,NOLAN,3034.5,13.25,0.908,-0.063,7.534,4.555,2,0.964
3150,8,C LM,NOLAN,3035.0,19.219,0.909,0.336,7.476,4.731,2,0.955
3151,8,C LM,NOLAN,3035.5,19.641,0.888,0.842,7.41,3.815,2,0.946
3152,5,C LM,NOLAN,3036.0,24.266,0.862,1.437,6.864,3.117,2,0.938
3153,5,C LM,NOLAN,3036.5,26.141,0.818,1.16,7.727,2.75,2,0.929
3154,5,C LM,NOLAN,3037.0,29.594,0.773,2.348,8.687,2.957,2,0.92
3155,5,C LM,NOLAN,3037.5,32.938,0.734,3.005,10.374,3.078,2,0.911
3156,5,C LM,NOLAN,3038.0,36.844,0.697,3.034,12.005,3.283,2,0.902
3157,5,C LM,NOLAN,3038.5,44.188,0.667,2.897,12.435,3.172,2,0.893
3158,5,C LM,NOLAN,3039.0,50.625,0.661,3.849,12.703,3.031,2,0.884
3159,4,C LM,NOLAN,3039.5,57.0,0.672,5.339,12.825,2.932,2,0.875
3160,4,C LM,NOLAN,3040.0,57.469,0.69,5.764,13.132,2.943,2,0.866
3161,4,C LM,NOLAN,3040.5,48.531,0.709,5.243,12.384,3.182,2,0.857
3162,5,C LM,NOLAN,3041.0,40.469,0.728,3.199,10.228,3.137,2,0.848
3163,6,C LM,NOLAN,3041.5,32.813,0.752,1.314,8.11,3.356,2,0.839
3164,5,C LM,NOLAN,3042.0,38.563,0.79,0.809,6.809,3.557,2,0.83
3165,5,C LM,NOLAN,3042.5,46.906,0.844,1.924,7.696,3.481,2,0.821
3166,5,C LM,NOLAN,3043.0,54.594,0.896,2.275,8.614,3.354,2,0.813
3167,5,C LM,NOLAN,3043.5,51.219,0.931,1.239,8.38,3.443,2,0.804
3168,5,C LM,NOLAN,3044.0,40.688,0.94,-0.242,6.443,3.871,2,0.795
3169,5,C LM,NOLAN,3044.5,34.406,0.939,-0.591,5.181,4.105,2,0.786
3170,5,C LM,NOLAN,3045.0,31.297,0.95,-0.182,4.333,4.109,2,0.777
3171,5,C LM,NOLAN,3045.5,36.469,0.967,0.169,4.567,4.125,2,0.768
3172,5,C LM,NOLAN,3046.0,38.906,0.972,0.217,4.959,4.098,2,0.759
3173,5,C LM,NOLAN,3046.5,41.906,0.969,0.117,5.889,3.783,2,0.75
3174,5,C LM,NOLAN,3047.0,38.719,0.957,0.069,6.181,3.594,2,0.741
3175,5,C LM,NOLAN,3047.5,38.125,0.938,0.288,6.744,3.57,2,0.732
3176,5,C LM,NOLAN,3048.0,41.969,0.915,0.516,6.516,3.65,2,0.723
3177,5,C LM,NOLAN,3048.5,45.031,0.89,1.186,6.04,3.955,2,0.714
3178,5,C LM,NOLAN,3049.0,47.125,0.864,2.279,5.191,4.242,2,0.705
3179,5,C LM,NOLAN,3049.5,57.75,0.838,1.948,7.036,4.402,2,0.696
3180,4,C LM,NOLAN,3050.0,68.375,0.82,2.926,9.037,4.383,2,0.688
3181,6,C LM,NOLAN,3050.5,77.313,0.814,3.614,10.644,4.172,2,0.679
3182,6,C LM,NOLAN,3051.0,66.313,0.815,4.063,10.976,4.207,2,0.67
3183,8,C LM,NOLAN,3051.5,61.406,0.811,3.186,9.753,4.066,2,0.661
3184,8,C LM,NOLAN,3052.0,62.438,0.808,2.053,8.738,4.172,2,0.652
3185,8,C LM,NOLAN,3052.5,80.875,0.806,1.712,7.712,3.951,2,0.643
3186,8,C LM,NOLAN,3053.0,96.5,0.817,1.956,7.272,3.963,2,0.634
3187,8,C LM,NOLAN,3053.5,120.188,0.839,2.635,7.033,3.877,2,0.625
3188,8,C LM,NOLAN,3054.0,165.625,0.868,3.205,7.147,4.148,2,0.616
3189,4,C LM,NOLAN,3054.5,219.375,0.89,3.504,8.019,4.023,2,0.607
3190,4,C LM,NOLAN,3055.0,247.5,0.909,3.195,8.622,3.885,2,0.598
3191,4,C LM,NOLAN,3055.5,216.75,0.92,2.845,8.728,3.818,2,0.589
3192,4,C LM,NOLAN,3056.0,166.625,0.927,2.713,8.029,4.027,2,0.58
3193,4,C LM,NOLAN,3056.5,119.063,0.933,2.689,8.005,4.422,2,0.571
3194,4,C LM,NOLAN,3057.0,96.563,0.939,2.528,7.726,4.469,2,0.563
3195,4,C LM,NOLAN,3057.5,78.188,0.939,2.023,8.134,4.371,2,0.554
3196,4,C LM,NOLAN,3058.0,78.188,0.938,2.249,8.249,4.062,2,0.545
3197,4,C LM,NOLAN,3058.5,70.75,0.936,2.249,8.249,4.062,2,0.536
3198,4,C LM,NOLAN,3059.0,61.5,0.932,2.12,8.231,4.137,2,0.527
3199,4,C LM,NOLAN,3059.5,56.813,0.926,1.909,8.248,4.105,2,0.518
3200,4,C LM,NOLAN,3060.0,52.281,0.921,1.109,8.022,3.965,2,0.509
3201,4,C LM,NOLAN,3060.5,48.438,0.913,1.534,8.329,3.674,2,0.5
3202,9,C LM,Recruit F9,3018.0,32.78,0.723,1.2,13.11,5.1,2,0.186
3203,9,C LM,Recruit F9,3018.5,23.5,0.711,0.3,12.3,5.2,2,0.176
3204,9,C LM,Recruit F9,3019.0,28.33,0.706,0.5,11.79,5.3,2,0.167
3205,9,C LM,Recruit F9,3019.5,31.12,0.704,1.7,11.325,5.3,2,0.157
3206,9,C LM,Recruit F9,3020.0,28.68,0.709,1.9,11.165,5.4,2,0.147
3207,9,C LM,Recruit F9,3020.5,31.67,0.721,1.6,10.535,5.4,2,0.137
3208,9,C LM,Recruit F9,3021.0,39.75,0.733,0.9,10.04,5.5,2,0.127
3209,9,C LM,Recruit F9,3021.5,36.56,0.747,2.0,8.545,5.3,2,0.118
3210,9,C LM,Recruit F9,3022.0,36.56,0.747,2.0,8.545,5.3,2,0.118
3211,9,C LM,Recruit F9,3022.5,37.21,0.764,2.7,7.73,5.6,2,0.108
3212,9,C LM,Recruit F9,3023.0,35.8,0.777,2.5,8.195,5.7,2,0.098
3213,9,C LM,Recruit F9,3023.5,36.56,0.784,1.4,10.29,5.8,2,0.088
3214,9,A1 SH,Recruit F9,2902.0,64.21,0.471,10.2,10.935,,2,0.256
3215,9,A1 SH,Recruit F9,2902.5,63.82,0.467,11.2,10.655,,2,0.231
3216,9,A1 SH,Recruit F9,2903.0,64.74,0.458,15.1,12.705,,2,0.205
3217,9,A1 LM,Recruit F9,2907.0,32.58,0.29,10.3,14.52,,2,1.0
3218,9,A1 LM,Recruit F9,2907.5,25.14,0.294,7.1,12.48,,2,0.985
3219,9,A1 LM,Recruit F9,2843.0,36.084,0.882,1.6,8.2,4.125,2,0.645
3220,9,A1 LM,Recruit F9,2843.5,29.344,0.897,0.1,7.25,4.23,2,0.632
3221,9,B2 LM,Recruit F9,2914.0,19.462,0.598,3.4,6.8,6.321,2,0.556
3222,9,B2 LM,Recruit F9,2914.5,19.552,0.581,3.1,6.95,6.16,2,0.519
3223,9,B2 LM,Recruit F9,2915.0,20.653,0.529,0.9,8.65,5.865,2,0.481
3224,9,B2 LM,Recruit F9,2915.5,23.371,0.45,-1.0,11.3,5.315,2,0.444
3225,9,C LM,Recruit F9,3128.5,20.498,1.505,1.321,6.4785,,2,0.583
3226,9,C LM,Recruit F9,3129.0,19.037,1.451,2.056,7.122,,2,0.571
3227,9,C LM,Recruit F9,3129.5,19.16,1.162,2.586,7.607,,2,0.56
3228,9,C LM,Recruit F9,3130.0,20.461,1.031,2.503,8.6935,,2,0.548
3229,9,C LM,Recruit F9,3130.5,23.425,0.791,4.017,9.9725,,2,0.536
3230,9,C LM,Recruit F9,3131.0,31.562,0.759,5.805,9.5265,,2,0.524
3231,9,C LM,Recruit F9,3131.5,43.298,0.759,6.603,8.8445,,2,0.512
3232,9,B2 LM,Recruit F9,3009.5,31.453,0.899,0.99,12.242,4.52,2,0.833
3233,9,B2 LM,Recruit F9,3010.0,37.844,0.895,1.105,12.128,4.727,2,0.8
3234,9,B2 LM,Recruit F9,3010.5,43.313,0.898,0.916,12.512,4.687,2,0.767
3235,9,B2 LM,Recruit F9,3011.0,41.906,0.891,0.793,13.074,4.594,2,0.733
3236,9,B2 LM,Recruit F9,3011.5,35.063,0.878,0.492,13.229,4.867,2,0.7
3237,9,B2 LM,Recruit F9,3012.0,32.531,0.867,-0.022,12.376,4.93,2,0.667
3238,9,B2 LM,Recruit F9,3012.5,30.906,0.85,-1.111,11.17,5.352,2,0.633
3239,9,B2 LM,Recruit F9,3013.0,32.188,0.821,-1.42,9.721,4.961,2,0.6
3240,9,B2 LM,Recruit F9,3013.5,34.281,0.778,-1.263,9.076,5.012,2,0.567
3241,9,B2 LM,Recruit F9,3014.0,40.844,0.724,-0.57,8.284,4.652,2,0.533
3242,9,B5 LM,Recruit F9,3061.5,52.281,0.486,3.68,17.218,7.652,2,0.75
3243,9,B5 LM,Recruit F9,3062.0,48.125,0.479,4.463,18.34,7.598,2,0.733
3244,9,B5 LM,Recruit F9,3062.5,49.406,0.462,4.29,18.512,6.941,2,0.717
3245,9,B5 LM,Recruit F9,3063.0,42.688,0.429,3.075,19.239,5.539,2,0.7
3246,9,B5 LM,Recruit F9,3063.5,41.438,0.387,1.846,19.15,5.027,2,0.683
3247,9,B5 LM,Recruit F9,3064.0,37.219,0.348,0.672,19.006,5.144,2,0.667
3248,9,B5 LM,Recruit F9,3064.5,38.656,0.314,0.292,17.824,5.633,2,0.65
3249,9,B5 LM,Recruit F9,3065.0,43.0,0.283,0.828,17.336,6.231,2,0.633
3250,9,B5 LM,Recruit F9,3065.5,42.531,0.257,1.594,17.302,5.898,2,0.617
3251,9,B5 LM,Recruit F9,3066.0,41.188,0.234,1.921,17.512,5.754,2,0.6
3252,9,B5 LM,Recruit F9,3066.5,38.25,0.211,1.498,16.861,5.609,2,0.583
3253,9,B5 LM,Recruit F9,3067.0,39.219,0.184,1.629,15.851,6.711,2,0.567
3254,9,B5 LM,Recruit F9,3067.5,40.938,0.167,2.706,15.214,8.094,2,0.55
3255,9,B5 LM,Recruit F9,3068.0,38.0,0.158,3.576,15.857,6.902,2,0.533
3256,9,B5 LM,Recruit F9,3068.5,37.938,0.148,3.308,16.273,6.742,2,0.517
3257,9,B5 LM,Recruit F9,3069.0,35.156,0.133,3.224,16.99,6.18,2,0.5
3258,9,B5 LM,Recruit F9,3069.5,36.094,0.118,2.679,17.585,6.422,2,0.483
3259,9,B5 LM,Recruit F9,3070.0,37.063,0.106,2.082,19.158,5.484,2,0.467
3260,9,B5 LM,Recruit F9,3070.5,41.0,0.1,1.348,19.453,5.398,2,0.45
3261,9,B5 LM,Recruit F9,3071.0,42.031,0.106,1.723,18.688,5.297,2,0.433
3262,9,B5 LM,Recruit F9,3071.5,43.344,0.123,2.001,18.165,5.426,2,0.417
3263,9,B5 LM,Recruit F9,3072.0,40.906,0.151,1.666,17.719,4.93,2,0.4
3264,9,B5 LM,Recruit F9,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.383
3265,9,B5 LM,Recruit F9,3073.0,39.5,0.227,0.945,16.536,5.047,2,0.367
3266,9,B5 LM,Recruit F9,3073.5,42.281,0.29,0.659,16.138,5.391,2,0.35
3267,9,B5 LM,Recruit F9,3074.0,46.063,0.366,0.74,15.764,5.652,2,0.333
3268,9,B5 LM,Recruit F9,3074.5,47.063,0.446,0.122,15.601,5.508,2,0.317
3269,9,B5 LM,Recruit F9,3075.0,45.719,0.516,0.398,16.106,5.352,2,0.3
3270,9,B5 LM,Recruit F9,3075.5,42.406,0.585,1.393,16.527,4.926,2,0.283
3271,9,B5 LM,Recruit F9,3076.0,41.594,0.643,2.044,16.266,4.875,2,0.267
3272,9,B5 LM,Recruit F9,3076.5,44.531,0.68,1.426,15.42,5.031,2,0.25
3273,9,B5 LM,Recruit F9,3077.0,49.25,0.707,0.181,13.491,6.062,2,0.233
3274,9,B5 LM,Recruit F9,3077.5,59.594,0.735,-0.061,11.536,6.227,2,0.217
3275,9,B5 LM,Recruit F9,3078.0,74.0,0.768,0.243,9.67,5.672,2,0.2
3276,9,B5 LM,Recruit F9,3078.5,127.5,0.802,1.28,8.876,4.406,2,0.183
3277,9,B5 LM,Recruit F9,3079.0,185.25,0.83,3.48,7.995,3.912,2,0.167
3278,9,B5 LM,Recruit F9,3079.5,222.5,0.852,4.614,6.959,3.557,2,0.15
3279,9,B5 LM,Recruit F9,3080.0,74.0,0.768,0.243,9.67,5.672,2,0.2
3280,9,C LM,Recruit F9,3104.0,18.297,1.294,0.227,2.8,4.66,2,0.952
3281,9,C LM,Recruit F9,3104.5,26.609,1.273,1.905,3.905,4.656,2,0.944
3282,3,A1 SH,NEWBY,2826.0,76.34,0.719,7.8,11.0,3.7,1,1.0
3283,3,A1 SH,NEWBY,2826.5,83.74,0.688,9.7,12.55,3.4,1,0.977
3284,3,A1 SH,NEWBY,2827.0,83.19,0.664,10.1,11.95,3.4,1,0.953
3285,3,A1 SH,NEWBY,2827.5,80.44,0.648,10.1,11.15,3.4,1,0.93
3286,3,A1 SH,NEWBY,2828.0,75.42,0.648,9.3,11.45,3.3,1,0.907
3287,3,A1 SH,NEWBY,2828.5,71.5,0.663,9.2,11.6,3.3,1,0.884
3288,3,A1 SH,NEWBY,2829.0,69.63,0.685,8.7,11.35,3.3,1,0.86
3289,3,A1 SH,NEWBY,2829.5,70.01,0.705,8.6,11.1,3.4,1,0.837
3290,3,A1 SH,NEWBY,2830.0,67.56,0.717,8.6,10.8,3.4,1,0.814
3291,3,A1 SH,NEWBY,2830.5,67.33,0.719,7.3,10.75,3.4,1,0.791
3292,3,A1 SH,NEWBY,2831.0,64.77,0.718,6.3,10.45,3.3,1,0.767
3293,3,A1 SH,NEWBY,2831.5,64.8,0.715,5.7,10.05,3.4,1,0.744
3294,2,A1 SH,NEWBY,2832.0,66.25,0.716,4.9,10.45,3.5,1,0.721
3295,2,A1 SH,NEWBY,2832.5,66.55,0.719,6.4,10.4,3.5,1,0.698
3296,2,A1 SH,NEWBY,2833.0,66.13,0.723,7.9,9.85,3.5,1,0.674
3297,2,A1 SH,NEWBY,2833.5,65.54,0.723,8.1,8.65,3.5,1,0.651
3298,2,A1 SH,NEWBY,2834.0,63.07,0.721,5.5,7.75,3.5,1,0.628
3299,2,A1 SH,NEWBY,2834.5,59.71,0.72,3.7,7.05,3.4,1,0.605
3300,2,A1 SH,NEWBY,2835.0,57.86,0.721,2.2,7.1,3.3,1,0.581
3301,2,A1 SH,NEWBY,2835.5,54.8,0.723,1.0,7.4,3.3,1,0.558
3302,2,A1 SH,NEWBY,2836.0,51.8,0.722,0.6,7.5,3.3,1,0.535
3303,2,A1 SH,NEWBY,2836.5,52.62,0.717,1.3,7.45,3.3,1,0.512
3304,2,A1 SH,NEWBY,2837.0,53.66,0.706,1.5,7.85,3.4,1,0.488
